open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1771228800000,1969.64,1990.85,1956.47,1974.64,7529807.903,1771243199999,14878663378.27627,34205,4309553.454,8518106640.65098,0
1771243200000,1974.64,2020.55,1930.00,1954.75,15307034.248,1771257599999,30249290032.97260,48915,8124659.631,16073254322.67376,0
1771257600000,1955.10,1985.54,1954.75,1972.14,11400594.715,1771271999999,22480196595.61894,45352,6513971.082,12847808727.42636,0
1771272000000,1972.15,2001.45,1970.42,1996.76,10067546.578,1771286399999,20013183844.06275,43734,5965019.907,11858682982.30645,0
1771286400000,1996.85,2005.34,1982.45,1984.21,10344733.279,1771300799999,20644791892.26211,46202,4394701.508,8777978216.67864,0
1771300800000,1984.08,1994.81,1963.12,1984.10,9768284.593,1771315199999,19330866072.15487,42545,5242448.744,10380719358.16276,0
1771315200000,1984.10,1988.87,1960.54,1966.74,7677691.455,1771329599999,15131820513.13648,39683,3623729.285,7145259920.28366,0
1771329600000,1966.61,1999.80,1942.64,1965.18,15139622.859,1771343999999,29786026156.02155,52862,7556661.496,14864635345.04054,0
1771344000000,1965.20,2030.00,1953.33,1996.23,15884625.481,1771358399999,31496333860.29085,50893,8796251.648,17451380317.51581,0
1771358400000,1996.23,2001.83,1986.59,1991.10,9133815.871,1771372799999,18218668627.13993,45020,4156551.799,8295826087.88007,0
1771372800000,1991.10,1997.90,1967.61,1995.57,10107826.594,1771387199999,20050630896.46319,43518,5527919.494,10977769135.64852,0
1771387200000,1995.65,2019.39,1991.63,2016.23,7379617.591,1771401599999,14766543130.60080,39402,4693964.905,9400412740.56087,0
1771401600000,2016.26,2034.59,1909.61,1980.02,9344906.652,1771415999999,18739363582.51917,42408,3292108.210,6604098411.04928,0
1771416000000,1980.02,2006.81,1953.21,1984.04,10738547.114,1771430399999,21243452957.34921,39248,5576746.917,11040991645.67800,0
1771430400000,1984.04,1984.84,1923.58,1939.43,13646456.631,1771444799999,26762442130.74205,48431,5556057.768,10907057112.45135,0
1771444800000,1939.43,1954.33,1934.55,1954.19,10626551.772,1771459199999,20650144407.47667,44420,6653401.572,12939150253.50080,0
1771459200000,1953.92,1971.72,1949.62,1970.86,9017984.533,1771473599999,17698598288.14441,41685,5509483.706,10817437651.32501,0
1771473600000,1970.88,1983.61,1963.02,1980.22,7181611.825,1771487999999,14172990015.51754,37117,4045741.648,7989994543.13644,0
1771488000000,1980.14,1980.42,1947.36,1948.18,9381140.854,1771502399999,18439373730.12130,42728,3240235.835,6374671053.21550,0
1771502400000,1948.19,1953.28,1912.81,1924.57,15663114.261,1771516799999,30231848040.40351,52223,7854111.577,15163708354.62625,0
1771516800000,1924.56,1944.83,1908.19,1939.46,15109615.562,1771531199999,29132629897.02450,51914,8038617.567,15508025418.04378,0
1771531200000,1939.46,1950.61,1934.15,1947.33,8463437.638,1771545599999,16442045654.33998,39392,4359367.447,8472051225.30324,0
1771545600000,1947.24,1961.87,1945.86,1953.19,7027148.176,1771559999999,13727554978.39147,35475,3964673.915,7746838485.15361,0
1771560000000,1953.19,1983.00,1931.25,1959.16,8183737.983,1771574399999,15962721760.59823,38325,4896228.222,9556470811.49922,0
1771574400000,1959.16,1970.19,1940.46,1942.09,8888052.243,1771588799999,17414835817.77019,42021,3206137.061,6292178530.23929,0
1771588800000,1942.15,1973.77,1922.82,1962.34,14100549.641,1771603199999,27420553591.27376,48002,7579344.112,14751820304.47568,0
1771603200000,1962.34,1978.06,1938.32,1962.29,15517006.558,1771617599999,30436652961.19596,52912,8713390.670,17104077837.32793,0
1771617600000,1962.29,1973.27,1961.66,1967.49,8145214.904,1771631999999,16024879422.84643,42773,4669620.692,9189987212.10661,0
1771632000000,1967.64,1969.05,1955.44,1957.60,5407168.817,1771646399999,10619389654.06890,32762,2041854.510,4011883542.45956,0
1771646400000,1957.60,1964.56,1955.21,1961.25,2479162.053,1771660799999,4861303277.71073,23100,1426413.413,2797451900.19073,0
1771660800000,1961.26,1986.88,1959.94,1975.64,5374576.809,1771675199999,10604062810.49546,34548,3551357.257,7005620666.53682,0
1771675200000,1975.64,1992.09,1969.11,1987.62,5474084.258,1771689599999,10844513485.71133,31846,3238448.100,6416180392.52740,0
1771689600000,1987.62,1993.80,1700.00,1986.94,5338234.376,1771703999999,10602541454.47565,29640,2266133.271,4503669174.03461,0
1771704000000,1986.94,1988.88,1970.58,1972.33,5470804.660,1771718399999,10815554890.41124,33510,2177691.376,4305540912.50140,0
1771718400000,1972.08,1980.24,1966.45,1972.87,5342640.895,1771732799999,10541438955.86980,30962,2542625.861,5019529690.71738,0
1771732800000,1972.81,1977.89,1969.83,1974.61,3099207.506,1771747199999,6116332697.40685,27211,1882493.358,3716334369.49144,0
1771747200000,1974.62,1981.26,1969.74,1979.33,3032504.350,1771761599999,5990638068.80707,26110,1985838.835,3924579890.25219,0
1771761600000,1979.33,1980.06,1685.19,1952.63,19086271.612,1771775999999,37268643667.42762,69034,8495926.491,16580728437.21619,0
1771776000000,1952.61,1954.47,1934.12,1942.11,16065120.228,1771790399999,31234753917.93308,71113,8107999.996,15763945763.16555,0
1771790400000,1942.11,1958.94,1939.23,1956.21,6897383.348,1771804799999,13448809230.99710,35996,3818401.110,7449504101.93540,0
1771804800000,1956.21,1956.38,1852.20,1861.25,11092017.956,1771819199999,20987272845.29604,37975,3209973.848,6037430678.92720,0
1771819200000,1861.25,1886.36,1853.28,1883.81,9265466.232,1771833599999,17322065252.00872,41213,5712653.577,10689087199.85727,0
1771833600000,1883.37,1925.00,1876.13,1914.36,8732768.372,1771847999999,16597161219.77992,36354,5205196.627,9894692262.45651,0
1771848000000,1914.36,1931.37,1893.50,1894.91,11244376.815,1771862399999,21488379688.91019,42146,4470478.928,8554951886.98111,0
1771862400000,1894.90,1898.05,1842.98,1856.03,17146637.917,1771876799999,32004961844.66163,55592,6176476.235,11528262526.31222,0
1771876800000,1856.03,2145.00,1846.39,1854.91,11500033.686,1771891199999,21381286141.95218,46409,6052841.412,11263998886.53303,0
1771891200000,1854.91,1867.60,1730.00,1830.33,12534263.573,1771905599999,23150368173.77866,39574,6494241.182,12011174568.13456,0
1771905600000,1830.34,1838.00,1814.58,1823.77,14426719.896,1771919999999,26321982848.56295,47506,7325654.677,13375679929.63765,0
1771920000000,1823.80,1834.19,1814.43,1823.75,9693418.139,1771934399999,17680436735.61045,40137,4742675.363,8655485079.27178,0
1771934400000,1823.75,1848.15,1805.18,1846.39,13780614.822,1771948799999,25169680367.70873,46677,7948400.260,14546209982.38004,0
1771948800000,1846.38,1863.06,1838.22,1851.54,14910136.578,1771963199999,27622841257.20803,50937,7086837.001,13137344274.04671,0
1771963200000,1851.56,1861.41,1841.99,1851.02,8885105.460,1771977599999,16473955246.31443,38873,4738712.333,8790929231.14008,0
1771977600000,1851.02,1973.41,1846.08,1905.12,12785692.755,1771991999999,24267571287.57170,45754,6675888.151,12668825264.89642,0
1771992000000,1905.13,1913.04,1879.30,1892.45,19702097.024,1772006399999,37294053316.43427,72621,9132569.023,17284608572.46687,0
1772006400000,1892.45,1926.14,1889.20,1925.12,14296826.464,1772020799999,27305810727.09444,87008,9470369.634,18088927002.29839,0
1772020800000,1924.79,2025.19,1921.72,2012.79,25822239.035,1772035199999,50971006364.37900,105372,17438938.693,34410340885.21358,0
1772035200000,2012.47,2080.96,2012.47,2070.39,24278443.056,1772049599999,49982066456.63481,103452,14576836.691,29974402980.25328,0
1772049600000,2070.57,2143.99,2037.07,2055.96,26742013.978,1772063999999,55638712676.73008,113657,12158366.705,25297608200.14846,0
1772064000000,2055.49,2074.56,2038.90,2053.67,20167937.409,1772078399999,41457160036.81569,100514,10607857.421,21819538491.43401,0
1772078400000,2053.67,2081.55,2051.48,2053.24,17499177.250,1772092799999,36132749434.41377,98941,8338004.925,17225580909.76441,0
1772092800000,2053.66,2081.95,2045.21,2056.64,13436902.751,1772107199999,27714352344.98669,81951,6587372.135,13592386447.88410,0
1772107200000,2056.60,2073.87,2012.92,2032.41,24272030.587,1772121599999,49738321296.16926,105815,12027654.177,24668415197.62277,0
1772121600000,2032.41,2036.51,1976.75,2029.11,22372721.542,1772135999999,44875520627.99387,92182,11719922.227,23524243161.00727,0
1772136000000,2029.21,2040.37,2018.14,2026.02,11289633.461,1772150399999,22905132265.63522,65601,5497028.515,11157757218.02617,0
1772150400000,2026.02,2047.18,2000.99,2044.37,20073032.864,1772164799999,40551933740.90855,103399,11015956.362,22271971831.87206,0
1772164800000,2044.37,2061.63,2022.21,2031.54,14744308.550,1772179199999,30083372094.25898,92049,6939203.792,14167654870.15490,0
1772179200000,2031.51,2043.82,1954.53,1961.50,23668882.980,1772193599999,47412957805.55675,106170,8918325.023,17906586915.59144,0
1772193600000,1961.49,1967.18,1938.91,1946.75,25413584.644,1772207999999,49648541127.40830,108460,12532435.657,24497808206.74310,0
1772208000000,1946.74,1947.16,1907.63,1919.97,22917485.106,1772222399999,44096457395.24990,99219,10617480.053,20429503181.63492,0
1772222400000,1920.01,1931.74,1890.45,1928.43,13646684.158,1772236799999,26213769108.02686,72364,7397972.220,14211851984.61821,0
1772236800000,1928.46,1935.13,1919.99,1923.41,10950347.836,1772251199999,21109879575.63785,73192,5585970.210,10773919516.78078,0
1772251200000,1923.41,1928.00,1820.00,1865.68,23643816.085,1772265599999,44455827638.76414,89064,9900619.982,18597652421.69049,0
