open_time,open,high,low,close,volume
2026-04-13,2190.47,2388.99,2177.0,2369.47,56734169.373
2026-04-14,2369.47,2642.24,2307.69,2321.47,52266653.974
2026-04-15,2321.47,2381.96,2309.65,2357.65,50146190.636
2026-04-16,2357.65,2365.61,2286.84,2347.54,47863581.787
2026-04-17,2347.56,2687.72,2317.05,2418.36,51416644.309
2026-04-18,2419.46,2425.91,2339.62,2348.85,42608932.098
2026-04-19,2348.86,2353.82,2254.76,2261.55,49446152.925
2026-04-20,2261.51,2339.0,2261.46,2313.14,53142824.238
2026-04-21,2313.3,2335.21,2286.74,2326.74,38241535.236
2026-04-22,2326.95,2419.32,2313.26,2372.88,47597860.266
2026-04-23,2372.75,2377.67,2294.08,2329.5,53328701.686
2026-04-24,2330.26,2334.46,2301.22,2314.21,54102471.778
2026-04-25,2314.24,2321.01,2302.02,2318.11,30600219.305
2026-04-26,2318.35,2375.46,2307.1,2368.04,43620574.558
2026-04-27,2368.04,2398.37,2267.18,2302.28,49858760.264
2026-04-28,2301.64,2307.52,2262.28,2288.9,43448808.632
2026-04-29,2288.9,2345.82,2221.79,2252.33,39594832.85
2026-04-30,2252.33,2275.43,2232.02,2256.09,49856562.808
2026-05-01,2256.09,2325.0,2255.76,2294.34,42065600.987
2026-05-02,2294.34,2332.83,2291.65,2315.9,21106829.152
