open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1769441400000,2919.77,2920.41,2886.03,2896.14,3025627.662,1769443199999,8778426990.62340,16958,1316785.991,3819187664.37946,0
1769443200000,2896.23,2910.50,2889.54,2903.07,2266061.371,1769444999999,6567591471.94853,14359,1249430.131,3622972732.63113,0
1769445000000,2903.07,2913.72,2895.67,2898.14,2012675.496,1769446799999,5844787333.62510,13870,874918.129,2542486329.06767,0
1769446800000,2898.14,2906.24,2888.10,2893.16,1881323.262,1769448599999,5450936251.47865,14499,832309.480,2412967309.82797,0
1769448600000,2893.30,2910.76,2883.16,2906.07,1684628.832,1769450399999,4883051782.04514,11931,1124550.117,3262615269.41357,0
1769450400000,2906.14,2921.02,2905.80,2918.70,1385776.095,1769452199999,4039215580.50621,11839,972821.899,2836312859.38260,0
1769452200000,2918.70,2929.07,2909.71,2928.94,1950723.415,1769453999999,5697947791.58448,13350,1453081.584,4246143417.46132,0
1769454000000,2928.94,2931.72,2923.01,2923.12,663434.277,1769455799999,1941947597.09445,9420,290846.066,851786083.67314,0
1769455800000,2923.19,2930.90,2917.05,2920.06,1537300.145,1769457599999,4496588712.03598,13565,622387.869,1821598966.22347,0
1769457600000,2919.96,2925.55,2911.76,2913.53,1279265.954,1769459399999,3733751147.09441,12859,420409.900,1228291129.06167,0
1769459400000,2913.53,2914.99,2895.75,2897.98,819671.384,1769461199999,2381254367.83888,9600,70944.022,206384627.63117,0
1769461200000,2898.21,2908.11,2892.96,2908.11,1558037.465,1769462999999,4520304830.04343,13033,1059983.468,3076983978.10747,0
1769463000000,2908.11,2937.69,2907.41,2925.57,1493272.609,1769464799999,4364341337.06702,11595,1081823.368,3159929607.40440,0
1769464800000,2925.57,2933.55,2916.62,2919.76,1200513.109,1769466599999,3508516229.37353,11891,349134.067,1020908279.75481,0
1769466600000,2919.76,2928.68,2918.01,2923.52,1235497.406,1769468399999,3612793615.83566,10819,674137.954,1971698736.15685,0
1769468400000,2923.05,2930.15,2915.42,2930.05,1227348.626,1769470199999,3587087590.42489,11420,776638.454,2270890750.76536,0
1769470200000,2930.15,2941.51,2926.15,2926.65,1333851.991,1769471999999,3912516291.79171,12707,534207.195,1568076756.54755,0
1769472000000,2926.65,2926.65,2918.79,2921.32,830079.494,1769473799999,2425623736.32074,9890,222575.875,650475138.84991,0
1769473800000,2921.32,2921.32,2914.23,2917.12,477574.726,1769475599999,1392985023.14192,8988,140641.935,410363526.39250,0
1769475600000,2917.12,2928.70,2908.94,2928.16,1712880.264,1769477399999,4997058455.55268,12226,1196049.713,3491766912.40405,0
1769477400000,2928.12,2934.92,2925.79,2928.77,1135692.180,1769479199999,3328537789.29591,12349,638751.151,1872680456.04014,0
1769479200000,2928.78,2939.28,2928.78,2932.55,1135008.796,1769480999999,3329998420.18973,10970,525061.758,1540833526.75078,0
1769481000000,2932.55,2942.06,2931.70,2941.20,3053069.959,1769482799999,8968246859.75040,14855,1929025.537,5666315545.90623,0
1769482800000,2941.20,2944.01,2933.07,2937.96,821248.361,1769484599999,2412693643.13537,10230,389085.705,1143972272.11870,0
1769484600000,2937.96,2941.86,2935.84,2937.06,602134.435,1769486399999,1769549151.71823,9495,296243.714,870960958.75160,0
1769486400000,2937.06,2949.77,2934.48,2942.29,1588637.327,1769488199999,4675322238.60570,13185,1017505.831,2995362987.57153,0
1769488200000,2942.29,2943.90,2934.13,2936.70,779454.188,1769489999999,2290145388.60687,9634,109112.201,320735830.56258,0
1769490000000,2936.79,2937.66,2929.69,2932.49,561445.900,1769491799999,1646373128.35358,8644,110367.936,323678877.49708,0
1769491800000,2932.49,2937.64,2932.49,2935.22,558156.141,1769493599999,1638236576.13987,7736,460374.968,1351287094.26486,0
1769493600000,2935.22,2937.85,2930.07,2930.07,557842.202,1769495399999,1636699644.91232,8084,112006.448,328958148.49932,0
1769495400000,2930.07,2930.07,2920.83,2925.22,767859.409,1769497199999,2246171737.90538,9201,88587.772,259056843.10752,0
1769497200000,2925.22,2930.37,2924.90,2929.79,737456.395,1769498999999,2159096142.48178,9590,557059.056,1631055672.60040,0
1769499000000,2929.79,2933.51,2923.87,2924.22,1004291.253,1769500799999,2941438623.58526,12330,349908.521,1025895283.02717,0
